,user_in_role_id,interval_end,sleep_awake_time,sleep_deep_time,sleep_light_time,sleep_tosleep_time,sleep_wakeup_num,cluster,max_probability
0,67,2017-01-02 07:30:00,0.112903226,0.774603175,0.25203252,0.46666666700000003,0.0,3,0.9999999581690995
1,67,2017-01-03 07:30:00,0.0,0.33650793700000003,0.237804878,0.0,0.0,2,0.9993829115130102
2,67,2017-01-04 07:58:00,0.193548387,0.574603175,0.400406504,0.0,0.333333333,2,0.9836875009650166
3,67,2017-01-05 07:30:00,0.0,0.247619048,0.481707317,0.0,0.0,2,0.9974670064075504
4,67,2017-01-06 08:21:00,0.516129032,0.565079365,0.406504065,0.4,0.333333333,0,0.9986552100826026
5,67,2017-01-07 07:30:00,0.612903226,0.43174603200000006,0.41869918700000003,0.2,0.333333333,0,0.9647838899288141
6,67,2017-01-08 08:43:00,0.306451613,0.571428571,0.5365853660000001,0.0,0.666666667,2,0.9151459700028306
7,67,2017-01-09 07:30:00,0.322580645,0.752380952,0.39024390200000003,0.4,0.166666667,3,0.600798530710306
8,67,2017-01-10 07:30:00,0.37096774200000004,0.46031746,0.567073171,0.4,0.5,0,0.9480923727925535
9,67,2017-01-11 10:17:00,0.048387097000000004,0.533333333,0.516260163,0.0,0.166666667,2,0.9940882847302985
10,67,2017-01-12 07:30:00,0.0,0.441269841,0.197154472,0.0,0.0,2,0.9992923610602624
11,67,2017-01-13 08:28:00,0.129032258,0.34920634899999997,0.567073171,0.4,0.166666667,3,0.9857536487035962
12,67,2017-01-14 07:30:00,0.0,0.685714286,0.19512195100000002,0.0,0.0,2,0.9989294431751903
13,67,2017-01-15 09:07:00,0.193548387,0.320634921,0.410569106,0.4,0.333333333,3,0.8513090104497462
14,67,2017-01-16 08:17:00,0.161290323,0.36190476200000005,0.430894309,0.0,0.333333333,2,0.9886195691458467
15,67,2017-01-17 08:09:00,0.161290323,0.574603175,0.37804878,0.066666667,0.166666667,0,0.9998399911473215
16,67,2017-01-18 08:20:00,0.129032258,0.358730159,0.601626016,0.4,0.166666667,3,0.986683235675044
17,67,2017-01-19 07:30:00,0.0,0.36190476200000005,0.357723577,0.0,0.0,2,0.9990722333605205
18,67,2017-01-20 07:30:00,0.20967741899999998,0.6,0.24796748,0.0,0.333333333,2,0.984693642853272
19,67,2017-01-21 08:08:00,0.48387096799999996,0.606349206,0.270325203,0.333333333,0.666666667,0,0.8776694073456487
20,67,2017-01-22 11:14:00,0.516129032,0.396825397,0.39430894299999997,0.333333333,0.333333333,0,0.9973066485735961
21,67,2017-01-23 07:30:00,0.09677419400000001,0.26031746,0.504065041,0.4,0.0,3,0.9903264425150476
22,67,2017-01-24 08:29:00,0.838709677,0.438095238,0.487804878,0.4,1.0,1,0.9999953883342454
23,67,2017-01-25 07:30:00,0.387096774,0.39365079399999997,0.357723577,0.0,0.666666667,2,0.9451909411815747
24,67,2017-01-26 07:30:00,0.0,0.580952381,0.31097561,0.0,0.0,2,0.9985808232995246
25,67,2017-01-27 07:30:00,0.09677419400000001,0.625396825,0.337398374,0.4,0.0,3,0.9921228058407974
26,67,2017-01-28 07:30:00,0.0,0.374603175,0.14837398400000001,0.0,0.0,2,0.9996121612284098
27,67,2017-01-29 07:30:00,0.322580645,0.520634921,0.27235772399999997,0.0,0.333333333,2,0.9713220872198556
28,67,2017-01-30 07:30:00,0.09677419400000001,0.8222222220000001,0.288617886,0.4,0.0,3,0.9929204472530154
29,67,2017-01-31 05:05:00,0.0,0.349259259,0.292649051,0.0,0.0,2,0.9991786688880576
30,67,2017-02-01 07:30:00,0.20967741899999998,0.5269841270000001,0.308943089,0.4,0.166666667,3,0.9711025070776006
31,67,2017-02-02 07:30:00,0.33870967700000004,0.396825397,0.333333333,0.2,0.333333333,0,0.9998520140459879
32,67,2017-02-03 06:17:00,0.274193548,0.257142857,0.357723577,0.8,0.166666667,0,0.9999629576393965
33,67,2017-02-04 07:22:00,0.322580645,0.5555555560000001,0.176829268,0.4,0.166666667,3,0.8257321810096869
34,67,2017-02-05 06:38:00,0.258064516,0.4,0.067073171,0.4,0.166666667,3,0.9937822399480055
35,67,2017-02-06 07:30:00,0.306451613,0.625396825,0.304878049,0.0,0.166666667,2,0.9837926928590606
36,67,2017-02-07 07:16:00,0.09677419400000001,0.523809524,0.26829268300000003,0.4,0.0,3,0.9908714449346642
37,67,2017-02-08 07:30:00,0.032258065,0.342857143,0.300813008,0.133333333,0.0,0,0.9999999943161697
38,67,2017-02-09 07:19:00,0.14516129,0.73015873,0.18902439,0.26666666699999997,0.333333333,0,0.99999273887049
39,67,2017-02-10 07:18:00,0.5,0.368253968,0.45731707299999996,0.4,0.333333333,0,0.9932548971808614
40,67,2017-02-11 07:30:00,0.048387097000000004,0.4,0.25609756100000003,0.0,0.166666667,2,0.997277904535284
41,67,2017-02-12 09:54:00,0.258064516,0.473015873,0.227642276,0.0,0.5,2,0.9845134004676798
42,67,2017-02-13 07:30:00,0.0,0.46349206299999995,0.323170732,0.0,0.0,2,0.9987425685632665
43,67,2017-02-14 07:30:00,0.306451613,0.520634921,0.264227642,0.4,0.333333333,0,0.5037705292018535
44,67,2017-02-15 07:30:00,0.20967741899999998,0.5174603170000001,0.357723577,0.0,0.333333333,2,0.9836342670550857
45,67,2017-02-16 07:30:00,0.112903226,0.457142857,0.288617886,0.066666667,0.166666667,0,0.9996573753304527
46,67,2017-02-17 07:30:00,0.225806452,0.365079365,0.209349593,0.4,0.166666667,3,0.9885457523482682
47,67,2017-02-18 06:42:00,0.85483871,0.552380952,0.286585366,0.4,0.666666667,1,0.9990649653299724
48,67,2017-02-19 07:30:00,0.24193548399999998,0.438095238,0.294715447,0.0,0.166666667,2,0.9978498741727981
49,67,2017-02-20 07:30:00,0.48387096799999996,0.40317460299999996,0.540650407,0.4,0.333333333,0,0.9955205661927671
50,67,2017-02-21 07:30:00,0.5,0.311164021,0.554844173,0.0,0.5,2,0.5512791596426516
51,67,2017-02-22 07:30:00,0.09677419400000001,0.32380952399999996,0.404471545,0.4,0.0,3,0.9887651976201473
52,67,2017-02-23 06:38:00,0.0,0.111111111,0.43292682899999996,0.0,0.0,2,0.9972920894375878
53,67,2017-02-24 07:30:00,0.0,0.6,0.219512195,0.0,0.0,2,0.9989837484517223
54,67,2017-02-25 07:29:00,0.435483871,0.5682539679999999,0.331300813,0.0,0.333333333,2,0.8821614908026426
55,67,2017-02-26 09:33:00,0.37096774200000004,0.53968254,0.49796748,0.0,0.5,2,0.8886923445458209
56,67,2017-02-27 06:48:00,0.09677419400000001,0.368253968,0.296747967,0.4,0.0,3,0.9943909958310879
57,67,2017-02-28 07:30:00,0.822580645,0.46666666700000003,0.14837398400000001,1.0,0.833333333,1,0.9999998939421232
58,67,2017-03-01 05:27:00,0.112903226,0.34603174600000003,0.209349593,0.0,0.166666667,2,0.9992578439189507
59,67,2017-03-02 08:52:00,0.290322581,0.46031746,0.575203252,0.333333333,0.666666667,0,0.9325725521035402
60,67,2017-03-05 11:51:00,0.612634409,0.86984127,0.579302168,0.0,0.833333333,1,0.9987084570332226
61,67,2017-03-06 07:30:00,0.177419355,0.46984127,0.365853659,0.0,0.333333333,2,0.9950964130045954
62,67,2017-03-07 07:30:00,0.661290323,0.606349206,0.45325203299999994,0.066666667,0.666666667,1,0.9595328726129924
63,67,2017-03-08 07:30:00,0.112903226,0.40952381,0.37398374,0.0,0.333333333,2,0.9978481521706017
64,67,2017-03-09 07:30:00,0.0,0.37142857100000004,0.487804878,0.0,0.0,2,0.9981637710018756
65,67,2017-03-10 07:01:00,0.24193548399999998,0.136507937,0.38008130100000004,0.4,0.333333333,3,0.6856756816116184
66,67,2017-03-11 07:30:00,0.048387097000000004,0.53968254,0.489837398,0.0,0.166666667,2,0.9947724247736208
67,67,2017-03-12 07:30:00,0.193548387,0.073015873,0.595528455,0.333333333,0.166666667,0,0.7482383103971113
68,67,2017-03-13 07:30:00,0.129032258,0.0,0.62195122,0.133333333,0.333333333,0,0.9999896104860951
69,67,2017-03-16 07:49:00,0.532258065,0.485714286,0.298780488,0.333333333,0.666666667,0,0.7079896742655974
