,user_in_role_id,interval_end,walk_distance,walk_steps,cluster,max_probability
67,66,2017-03-10 01:00:00,0.0,0.0,4,0.9999999854277348
68,66,2017-03-11 01:00:00,0.0,0.0,4,0.9999999854277348
69,66,2017-03-12 01:00:00,0.0,0.0,4,0.9999999854277348
70,66,2017-03-13 01:00:00,0.0,0.0,4,0.9999999854277348
71,66,2017-03-14 01:00:00,0.0,0.0,4,0.9999999854271664
72,66,2017-03-15 01:00:00,0.0,0.0,4,0.999999018867724
73,66,2017-03-16 01:00:00,0.19971351,0.203615438,1,0.9999947096205339
74,66,2017-03-17 01:00:00,0.268395657,0.265054638,6,0.9240730701712367
75,66,2017-03-18 01:00:00,0.353136309,0.354336201,2,0.8340549564216131
76,66,2017-03-19 01:00:00,0.14422497,0.161822832,1,0.9999856824558234
77,66,2017-03-20 01:00:00,0.020958987,0.021564752000000003,4,0.9999696528238323
78,66,2017-03-21 01:00:00,0.000829312,0.000988142,4,0.9999991764578888
79,66,2017-03-22 01:00:00,0.206197226,0.197279702,1,0.9999983369534862
80,66,2017-03-23 01:00:00,0.101930036,0.09956986699999999,1,0.9999999897125917
81,66,2017-03-24 01:00:00,0.191646562,0.18565449899999997,1,0.9681863998188474
82,66,2017-03-25 01:00:00,0.294556695,0.29568705,2,0.9092955323641296
83,66,2017-03-26 01:00:00,0.207328106,0.21093931600000002,6,0.8459622283716252
84,66,2017-03-27 02:00:00,0.243139324,0.24651243899999997,6,0.9989983643394404
85,66,2017-03-28 01:00:00,0.435615199,0.428853755,0,0.9999918472390538
86,66,2017-03-29 01:00:00,0.39422497,0.384794234,0,0.9988034808673915
87,66,2017-03-30 01:00:00,0.23959589899999997,0.245814927,6,0.9984624826684213
88,66,2017-03-31 01:00:00,0.17046139899999999,0.174145548,1,0.9972789059326886
89,66,2017-04-01 01:00:00,0.29621532,0.30080213899999997,2,0.9165010440749999
90,66,2017-04-02 01:00:00,0.42294933700000004,0.43362008799999996,0,0.9968901035952434
91,66,2017-04-03 01:00:00,0.322300965,0.333062079,2,0.9896744578589172
92,66,2017-04-04 01:00:00,0.291767189,0.293652639,2,0.7999158157229878
93,66,2017-04-05 01:00:00,0.402518094,0.4057196,0,0.9999206714099366
94,66,2017-04-06 01:00:00,0.377563329,0.376075331,0,0.9864148991606585
95,66,2017-04-07 01:00:00,0.366631484,0.36787956299999997,0,0.8606346724930087
96,66,2017-04-08 01:00:00,0.545687575,0.5529528020000001,5,0.9999366622068104
97,66,2017-04-09 01:00:00,0.12198431800000001,0.125552197,1,0.9999999989585149
98,66,2017-04-10 01:00:00,0.186821472,0.191699605,1,0.9828404665152733
99,66,2017-04-11 01:00:00,0.158323281,0.16153220199999999,1,0.9999277733364073
100,66,2017-04-12 01:00:00,0.36044933700000004,0.369681469,0,0.7760877813574244
101,66,2017-04-13 01:00:00,0.23077503,0.23308532899999998,6,0.9971873326898847
102,66,2017-04-14 01:00:00,0.326824487,0.334863985,2,0.9852043614897186
103,66,2017-04-15 01:00:00,0.315892642,0.32515694,2,0.999200433104142
104,66,2017-04-16 01:00:00,0.019526538,0.019820972,4,0.9999820737705623
105,66,2017-04-17 01:00:00,0.0,0.0,4,0.9999994093519188
106,66,2017-04-18 01:00:00,0.145582027,0.14827947,1,0.9999999999904503
107,66,2017-04-19 01:00:00,0.32471351,0.322192513,2,0.9970361902754958
